file,title,decision_bucket,novelty_potential_0to4,fit_0to4,mechanism_A,network_gap_B,candidate_increment_X,strong_control,missing_assumption_or_evidence,decision_and_reason,evidence_depth,source_csv
os_GPT_Q_AWQ_family.md,GPT-Q/AWQ family,保留对照/底座,1,3,GPTQ/AWQ量化工具族，卡未指定实现,激活相关误差应成为普通强量化分母,本地消费者/膜误差改变补偿目标需另证明,普通逐通道dyadic、OBC/GPTQ与activation-aware缩放,LLM权only到连续膜、逐步RNE、scale的可折叠性,留强工具族；需具体实现和相同校准集，不凭名字加分,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
os_SparseGPT.md,SparseGPT,保留对照/底座,1,3,SparseGPT稀疏补偿工具线索,普通二阶恢复可能吃掉新剪枝优势,目标真实两消费者的差分须超出二阶补偿,固定mask OBC、完整SparseGPT、同GT恢复,输入协方差和硬门误差非等价；官方调用未核,保留必要强控制；工具不能替真实物理字计费,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
os_Wanda.md,Wanda,保留对照,1,3,Wanda权幅值×激活剪枝工具,LLM权剪枝目标≠双消费者物理源字；半权非零源bank字可仍全部命中,无标题级 X,幅度剪枝、SparseGPT/2:4、同GT恢复与普通减宽,开源仓级非论文全文；官方调用/校准未核,保留对照；剪枝工具只作F1强控制，不能替物理字计费或当标题X,card only; 已逐字读卡，名称或摘录不计全文,review_batch1_named_os.csv
unresolved_MFPSN.md,Multiplication-free channel-wise Parallel Spiking Neuron,保留对照,1,3,题名级通道并行无乘法PSN；无神经元方程或编译细节,通道独立时间核可能对照lifting共享结构但卡未证明A不够,无标题级 X,完整MFPSN、sliding/masked PSN、普通低秩与当前T10,本卡无全文；同包arxiv_2501.14490不沿用为这张卡的抄全A；训练与双消费者未接,保留对照；通道无乘PSN可作神经元强控制但非标题X；本卡仍未抄全机制不得宣称已迁,card only; 已逐字读卡，同包实名卡不沿用为这张未核卡的全文证据,review_batch4_unresolved.csv
unresolved_Parallel_Time_Batching.md,Parallel Time Batching for Spiking Neural Network Accelerators,保留强底座,1,3,题名级时间维并行批处理数据流；无PE膜驻留与批边界细节,T10非因果消费下时间批是否仍省状态未由本卡证明,无标题级 X,串行时间步、完整时间批与GustavSNN CPTB同资源,全文未迁；HPCA2022正文未核；与CPTB异同未抄；消费者未接,保留强底座；时间并行批是可命名的数据流先验但非标题X，本卡未抄全不得直接当已迁执行,card only; 已逐字读卡，名称或摘录不计全文,review_batch4_unresolved.csv
unresolved_Spike_FlowNet.md,Spike-FlowNet: Event-based Optical Flow Estimation with SNNs,保留完整迁移,1,3,Spike-FlowNet别名可对2003.06696,同第7条混合编码器和连续消费,同第7条，不产生第二独立方案,完整hybrid、稀疏ANN和当前完整残差链,摘要短名不足以另立论文；本文本轮只读卡,消除重复未定位状态，按原文ID归并待补完整迁移,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
APEX.md,APEX: A Dual-Sparsity Accelerator for Precise and Efficient SNN Inference,保留对照,1,2,APEX双稀疏、近似/精度可调执行、早退费用交换及负修正/全时间后发放,有损近似≠门证书；PASC-IF发放语义≠连续θg非因果PSN；早退省算未必过相对AEE+0.005门,无标题级 X；精度-费用旋钮映射到门控生存期尚无新电路,固定全精度全算、普通剪枝双稀疏、完整APEX编码/兴奋抑制修正与当前lifting40 T10,完整训练/编码/输出未迁；真实θg同模型AEE未测；原40nm结果不迁本地,保留对照；近似早退是费用旋钮先验而非证书跳过，PASC-IF不能当非因果PSN,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch1_named_os.csv
SCNN.md,SCNN: An Accelerator for Compressed-sparse Convolutional Neural Networks,保留对照,1,2,压缩稀疏卷积：非零探测、笛卡尔积稀疏执行与PE间传递,CNN假设下非因果T10改变融合last-use，不能假设零中间存储而忽略Conv2 halo与输出累加,无标题级 X；祖先底座不是本地增量,稠密卷积、仅门控零乘、普通压缩稀疏执行与same-port计费,完整输入/输出halo、bank冲突与压缩finish未迁；两Conv+PSN+BN2/shortcut同域融合未闭,保留对照；笛卡尔积零跳过不是新机制，same-port计费对不齐则仅文献对照,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch1_named_os.csv
TASD.md,Enabling Unstructured Sparse Acceleration on Structured Sparse Accelerators,纠正后保留,1,2,TASD把张量分解为多个结构化稀疏项并累加,规则项省操作却可能被例外项读满源字,同T10消费者只合并一次投影，需检验例外成本,完整TASD提取/项数选择、普通N:M和直接稀疏GP,卡把张量分解说成时间感知调度；半步类比缺映射,纠正机制后保留规则加例外底座；不沿错误时间调度立X,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_part_b.csv
arxiv_1708.04485.md,SCNN: An Accelerator for Compressed-sparse Convolutional Neural Networks,纠正后保留,1,2,SCNN非零权激活笛卡尔积、scatter累加与端到端压缩驻留,非因果T10双PED并集删字不能用ReLU卷积稀疏直接计费,无标题级X；差分须落到r1物理源字而非复述笛卡尔积,同资源稠密卷积、仅权稀疏、普通零跳过与当前GP供数,批名错绑FireFly；CNN稀疏≠θg；无same-port对齐且微架构未迁,纠正后保留；废FireFly引用后仅作SCNN稀疏数据流对照，不杀稀疏家族,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch2_arxiv_a.csv
arxiv_1802.03806.md,ThUnderVolt: Enabling Aggressive Voltage Underscaling and Timing Error Resilience for Energy Efficient Deep Learning Accelerators,保留对照,1,2,TE-Drop遇时序错丢MAC、按层均分误差预算与在线列和跟踪,lifting半步/末5需要有损完成，但不能用电压错代替RNE证书,电压近似挂r1且同分母才可能差分，尚无具体新电路,TED重放纠错、统一欠压、盲目近似乘、Zero-Skip与静态窄层,TPU仿真≠finite_service；微结构截断；无θg/AEE同资源,保留对照；只停电压近似挂r1布局，检错不重算仅作证书回退负对照,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch2_arxiv_a.csv
arxiv_1802.06898.md,EV-FlowNet: Self-Supervised Optical Flow Estimation for Event-based Cameras,保留对照/底座,1,2,事件计数/最新时间戳表示与光度自监督,输入表示影响时间状态规模和事件保真,固定历史窗口的表示与消费共同压缩尚未定义,原T10体素、计数加时间戳、同GT/自监督预算,photometric需灰度帧/遮挡合同；无本地表示消融,保留输入与训练底座；表示拼接本身是普通控制,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_part_b.csv
arxiv_1908.08976.md,MASR: A Modular Accelerator for Sparse RNNs,保留对照,1,2,双稀疏bitmask供数、前端解耦不规则与动态激活负载重分,r1源∩W物理字与双消费者并集不规则，RNN隐态掩码不能直接省源字,无标题级X；元数据与译码可能吃掉并集收益,仅权或仅激活稀疏、EIE CSR、静态划分与普通压缩索引,ASR/GRU负载≠残差链；PE后半截断；无T10并集计费,保留对照；位掩码迁源字后若译码吃收益则停该编码布局,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch2_arxiv_a.csv
arxiv_2005.03842.md,GOBO: Quantizing Attention-Based NLP Models for Low Latency and Energy Efficient Inference,保留对照/底座,1,2,GOBO质心索引累加、少量离群保真,普通量化后连续权图仍贵,当前时间图的离群分流须跨完整RNE接口计费,均匀dyadic、PoT、完整GOBO编码和CMVM,BERT分布不能推出膜或lifting系数分布；查表冷填缺失,作为压缩强对照；索引不展开尚不是本地增量,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_part_b.csv
arxiv_2108.10552.md,E-RAFT: Dense Optical Flow from Event Cameras,保留对照,1,2,事件双体素体积相关与前向扭曲暖启动,任务同属事件光流，但迭代相关体不是patch贵段T10源字瓶颈,无标题级X；暖启动≠same-port状态合同,EV-FlowNet单窗回归、无暖启动、仅MVSEC自监督与当前粗头,DSEC EPE≠valid825；未接Motion C12；勿与FPGA unresolved双计,保留对照；作事件稠密光流旁路基线，禁止替换主网或搬EPE当AEE,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch2_arxiv_a.csv
arxiv_2203.00158.md,GROW: A Row-Stationary Sparse-Dense GEMM Accelerator for Memory-Efficient Graph Convolutional Neural Networks,保留对照/底座,1,2,GROW行驻留、热点缓存、分区与runahead,有限缓存下权行缺失和上下文等待,若可利用实际缺失并保持非因果消费完成有待测,同RF普通行缓存/多上下文、最优串行F_cache,图度数是静态结构；本地权常驻后未必有同类miss,保留调度底座；先证明miss瓶颈，不能靠类比立X,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_part_b.csv
arxiv_2205.00778.md,Sparse Compressed Spiking Neural Network Accelerator for Object Detection,保留对照,1,2,稀疏压缩权、零激活门控与gated one-to-all乘积,活动稀疏可减翻转，但LIF零尖峰门控不等于连续θg幅值跳过,无标题级X；勿搬35.88TOPS/W,稠密全权扫描、无门控恒定翻转、未压缩外存权与普通稀疏GP,摘录偏对比表未读完整数据通路；检测mAP≠AEE；二值发放假设,保留对照；检测加速布局不进主岛，门控合同须按θg重计,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch2_arxiv_a.csv
arxiv_2209.09570.md,Adaptable Butterfly Accelerator for Attention-based NNs via Hardware and Algorithm Co-design,保留对照,1,2,静态规则butterfly稀疏与可配置统一引擎同时近似attention/FFN,lifting因子组需要硬件友好规律，butterfly图≠本地matchings,无标题级X；借用模式规律≠差分,仅优attention或FFN、动态非结构加重控制器、HiNM与稠密序加同Gustav,硬件第四节截断；LRA任务；倍率禁搬；未映射源字,保留对照；规则映射后不胜HiNM则停该butterfly模式，静态规律可作F7对照,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch2_arxiv_a.csv
arxiv_2303.11629.md,TMA: Temporal Motion Aggregation for Event-based Optical Flow,保留对照/底座,1,2,TMA时密相关与运动对齐lookup,时间细化增加相关体/运动编码生产,共享历史已完成线索能否减当前昂贵前端待测,原TMA、无相关体IDNet/当前网、普通历史warmstart,时间窗/未来帧可用性、密集相关存储和预测延迟,保留任务先验；时间lookup不是lifting半步调度,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_part_b.csv
arxiv_2304.07139.md,Neuromorphic Optical Flow and Real-time Implementation with Event Cameras,保留对照,1,2,尖峰U-Net编解码加voxel输入估稀疏光流,神经形态前端不提供θg/T10连续消费者接口，MVSEC AEE不可合同,无标题级X,ANN稠密光流、无复发纯前馈尖峰、单一count编码与当前voxel T10,实时FPGA节未读；MVSEC≠valid825；硬复位≠ATLIF,保留对照；voxel与count编码可作输入合同，停该尖峰头替换,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch2_arxiv_a.csv
arxiv_2304.07493.md,OliVe: Accelerating Large Language Models via Hardware-friendly Outlier-Victim Pair Quantization,保留对照/底座,1,2,OliVe离群与邻位victim成对量化/解码,低位格式被少数大值牵制,膜/系数异常保护可测但属普通压缩迁移,GOBO、均匀/PoT、同AEE直接CMVM,相邻成对损伤的训练敏感性、解码/尺度费用,留量化强控制；不凭LLM分布推断此处省位,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_part_b.csv
arxiv_2306.06493.md,RAMAN: A Re-configurable and Sparse tinyML Accelerator for Inference on Edge,保留对照/底座,1,2,RAMAN双稀疏、IA/OA重叠存储、可重构NoC,live内存重叠可能减缓冲占用,完整多消费者last-use约束下的合法覆盖待量化,普通生存期分配/双缓冲、GP和静态权驻留,覆盖会否破坏shortcut/halo读取；摘录未核微架构,保留存储强对照；不得默认IA/OA可原位覆盖,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_part_b.csv
arxiv_2310.07707.md,MatFormer: Nested Transformer for Elastic Inference,保留对照,1,2,FFN隐层套娃嵌套与少粒度训练换多部署点,窄稠密hidden对照已存在，弹性子网不等于结构化时间因子或same-port证明,无标题级X；层间拼粒度不自动给周期,每约束重训、NAS后重训、过多子网联合优化与独立窄稠密hidden50,LLM/ViT弹性；未在ep34测AEE；无硬件周期账,保留对照；套娃不胜独立窄稠密则停该减宽布局，不杀窄稠密对照族,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch2_arxiv_a.csv
arxiv_2401.05626.md,A Composable Dynamic Sparse Dataflow Architecture for Efficient Event-based Vision Processing on FPGA,保留对照,1,2,坐标token与特征同流、子流形卷积抑膨胀与可组合模块,事件稀疏供数有用，但子流形限制≠稠密光流出口与残差链,无标题级X；勿搬平台吞吐,标准卷积致密化、稠密全图扫描、固定不可组合硬件与普通稀疏GP,分类吞吐≠valid825；子流形≠通用出口；未映射T10消费者,保留对照；映射不上残差链则停ESDA类比，不杀稀疏数据流家族,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch2_arxiv_a.csv
arxiv_2403.00849.md,NeuraLUT: Hiding Neural Network Density in Boolean Synthesizable Functions,保留对照,1,2,电路级稀疏壳内藏稠密LUT子网，层间只暴露稀疏量化连边,可删暴露源字但隐藏计算仍占延迟，FPGA LUT封装≠T10端口账,无标题级X；须落到r1暴露端口与双PED损失,LogicNets线性LUT、PolyLUT、暴露datapath的LUTNet/BNN与普通量化MAC,MNIST/jet延迟≠same-port；综合细节截断；θg不可LUT布尔化未证,保留对照；暴露面不降或破AEE则停该封装布局，保留LUT文献对照,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch2_arxiv_a.csv
arxiv_2404.10597.md,Hardware-aware training of models with synaptic delays for digital event-driven neuromorphic processors,保留对照,1,2,突触延迟空间化剪枝与SCDQ双FIFO共享延迟队列,时间依赖可用延迟队列表达，但延迟原语≠非因果T10，元数据可能更贵,无标题级X,无延迟浅网、每神经元ring buffer、软件仿真延迟、无剪枝满延迟与当前PSN,SHD/Loihi能效≠valid825；延迟≠T10合同；未接双PED,保留对照；队列占用吃并集或精度不胜无延迟PSN则停该延迟布局，不杀时间建模家族,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch2_arxiv_a.csv
arxiv_2404.15510.md,NeuraChip: Accelerating GNN Computations with a Hash-based Decoupled Spatial Accelerator,保留对照/底座,1,2,NeuraChip哈希归约、滚动驱逐与存算解耦,不规则索引与部分和合并可能成为费用,实际稀疏输出有索引缺口才有移植必要,直接地址RF、merge树、完整GP及普通缓存,patch输出规则且稠密；hash冲突与元数据不免费,保留架构参照；未证明此处需要通用SpGEMM哈希,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_part_b.csv
arxiv_2410.23082.md,An Event-Based Digital Compute-In-Memory Accelerator with Flexible Operand Resolution and Layer-Wise Weight/Output Stationarity,保留对照,1,2,按层选择权或膜驻留与任意operand shaping,有限RF谁该驻留仍开放，但CIM相位不能替换数字lifting链,无标题级X；宣称CIM-X则越界,固定纵横比仅权驻留、权膜位宽锁死、无事件层优先、普通数字缓存与NR4,40nm外推禁搬；摘录偏图；须与flexspim全文卡联读避免双计,保留对照；无同端口重读改善则停CIM类比，不杀有限RF家族,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch2_arxiv_a.csv
arxiv_2411.16711.md,TSkips: Efficiency Through Explicit Temporal Delay Connections in Spiking Neural Networks,保留对照,1,2,显式前/后向时间延迟跨层捷径与可学习混合系数,残差PED已有连续捷径与门两消费者，外加延迟缓冲可能加重状态而非半步证书,无标题级X；搜索得到的延迟≠same-port,零延迟标准skip、固定单步后向、无延迟稠密残差、仅加深与当前共享状态,DSEC精度≠valid825；搜索表未读全；延迟缓冲未计状态预算,保留对照；挂主网无增益或缓冲挤占则停该TSkip布局,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch2_arxiv_a.csv
arxiv_2412.09105.md,ResFlow: Fine-tuning Residual Optical Flow for Event-based High Temporal Resolution Motion Estimation,保留对照/底座,1,2,ResFlow低频参考加高频残差、共享相关体,高时间分辨率会重复运动编码与查询,过去已完成参考的低成本复用待明确,普通历史warmstart、固定帧率和无相关体网,当前区间内参考是否在线已知；LTR/HTR流单位与存储,保留因果核查线索；残差流不是精确卷积delta许可,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_part_b.csv
arxiv_2412.11284.md,Learning Normal Flow Directly From Event Neighborhoods,保留对照/底座,1,2,局部事件VecKM法向流与不确定性过滤,法向分量不足以恢复全光流,任务相关可信事件保留可测，但非现成跳过证书,同局部平面拟合/不确定性、完整稠密补全,角度/径向标签、集合推理成本和下游召回,保留局部几何控制；置信度不等于门/连续值无损,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_part_b.csv
arxiv_2412.16757.md,Leveraging Highly Approximated Multipliers in DNN Inference,保留对照,1,2,高近似乘加控制变量纠偏，用均值误差估计代替精确误差,有损算子需要轻量证书，校正通道费用可能高于静态窄层,无标题级X；只有挂RNE/末5且同分母才可能差分,精确乘、无校正盲目近似、运行时精确误差、仅降位宽与静态窄层,CNN准确率表禁搬；摘录偏公式；未接θg/AEE,保留对照；校正后不胜窄层或精确乘则停该近似乘布局,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch2_arxiv_a.csv
arxiv_2501.07825.md,An Efficient Sparse Hardware Accelerator for Spike-Driven Transformer,保留对照,1,2,脉冲位置编码加地址比较消零，覆盖双稀疏输入注意力,非零交汇可对照源字供数，但地址比较假设二值脉冲而非连续θg,须证明降same-port周期且过AEE，否则无标题级X,稠密MAC注意力、只优卷积脉冲、叠加通用SNN加速器与普通零跳过,CIFAR FPGA倍率禁搬；双稀疏注意力≠光流残差；比较开销未计,保留对照；编码开销不低于稀疏收益或破门则停该比较消零布局,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch2_arxiv_a.csv
arxiv_2501.11554.md,Event-based vision for egomotion estimation using precise event timing,保留对照/底座,1,2,精确事件timing到局部速度/egomotion,T10分箱可能丢亚窗时间线索,保timing的旁路是否能减少前端成本待测,普通time surface/TDE与固定窗模型,event time/输出时刻、state reset和全流信息不足,保留因果输入先验；不能宣称禁止聚帧自动节能,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_part_b.csv
arxiv_2501.13610.md,Efficient Synaptic Delay Implementation in Digital Event-Driven AI Accelerators,保留对照,1,2,共享延迟队列出口按权有用过滤，把零权跳过前移到供数路径,并集读前掩码可早停，但该过滤矩阵≠源∩W编码，查表可能更贵,无标题级X；早过滤仅工程对照,出队后再查零权、无过滤满流量延迟队列、每神经元环形缓冲与软件延迟,Seneca假设；未与r1源字对齐；元数据开销未闭环,保留对照；与延迟训练卡成对，存储或查表吃收益则停该零跳转发布局,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch2_arxiv_a.csv
arxiv_2503.03256.md,BAT: Learning Event-based Optical Flow with Bidirectional Adaptive Temporal Correlation,保留对照/底座,1,2,BAT双向相关与时间条件采样/聚合,遮挡/预测时刻决定可用运动线索,不使用当前未知flow的前端需求预测尚可检验,TMA、普通过去flow/静态mask、相同因果窗口,双向不自动非因果或因果；需实际输入时间索引,保留运动先验；先核时间来源再谈前瞻省算,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_part_b.csv
arxiv_2503.10195.md,ST-FlowNet: An Efficient Spiking Neural Network for Event-Based Optical Flow Estimation,保留对照/底座,1,2,ST-FlowNet ConvGRU与ANN到SNN恢复,深时序表示压缩需要可靠恢复方法,可作为替代神经元恢复入口，尚无硬件差分,同GT/自监督预算的原hybrid、PSN及普通GRU,GRU连续状态/多遍训练、理论能耗与真实运行不同,保留训练强底座；不把递归处理套成非因果提前完成,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_part_b.csv
arxiv_2503.15986.md,SpiLiFormer: Enhancing Spiking Transformers with Lateral Inhibition,保留对照/底座,1,2,侧抑制token mask与反馈第二遍,注意力活动整形可能少后继消费也可能多一遍,实际共享请求减少超过反馈成本才有X,普通token mask/稀疏正则、单遍模型和同两遍预算,掩码生成时刻、反馈保留状态、spike QK范围,保留有损整形控制；不能只报第二遍少阶段,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_part_b.csv
arxiv_2503.19643.md,Hardware Efficient Accelerator for Spiking Transformer With Reconfigurable Parallel Time Step Computing,纠正后保留,1,2,时间步展开LIF、可重构向量数据流与IAND残差保脉冲专用接口,时空并行免膜可对照状态生存期，但IAND二值残差破坏连续θg捷径语义,无标题级X；吞吐口号禁搬,逐步串行LIF加膜存储、仅CNN稀疏加速器、实值加残差、时间并行供数与当前连续残差,方法段偏短；工艺能效≠θg；脉冲IAND精度勿外推AEE,纠正后保留；二值IAND不得套连续PED，时间展开仅作状态驻留对照,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch2_arxiv_a.csv
arxiv_2505.07556.md,"Self-Supervised Event Representations: Towards Accurate, Real-Time Perception on SoC FPGAs",旁路低适配,1,2,异步per-pixel GRU/MGU递归表示、掩码重建与QAT流水,本网已有固定T10体素；同像素隐状态写回会钉死非因果双消费者再入,无标题级X；同址完成屏障只是工程对照,原T10体素、计数加时间戳、LSTM双隐、同GT预算,方法窗截于实验开头；检测任务非valid825；160ns/event不可当same-port；未接θg,旁路低适配；只停SSER前端替换布局，不把同址屏障写成lifting半步,card only; 已逐字读卡，名称或摘录不计全文,review_batch3_arxiv_b.csv
arxiv_2506.03512.md,EDCFlow: Exploring Temporally Dense Difference Maps for Event-based Optical Flow Estimation,保留对照,1,2,高分辨时密特征差加低分辨相关与注意力融合,当前网本无4D相关体瓶颈；连续差动会把θg变成连续特征,无标题级X；不能把消灭不存在的相关体计作收益,TMA、无相关体IDNet/当前SNN、普通两时刻差分加粗头、Conv2R16,方法窗截于Fig.2；DSEC EPE≠AEE；warp/缓存/GRU费用未计,保留对照；差动头替换本地出口后无AEE或净服务增益则停该布局,card only; 已逐字读卡，名称或摘录不计全文,review_batch3_arxiv_b.csv
arxiv_2507.09780.md,BitParticle: Partializing Sparse Dual-Factors to Build Quasi-Synchronizing MAC Arrays for Energy-efficient DNNs,保留对照/底座,1,2,BitParticle双因子bit粒子及弹性同步,连续X/W或可有bit稀疏，θg本身仅门,真实连续支路可迁；源门卷积的双多bit假设不适用,普通CSD/CMVM、bitserial和单因子零跳过,粒子生成、近似IR丢弃、组同步及端口须同费,保留连续MAC底座；不以AC域凭空制造双操作数bit收益,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_part_b.csv
arxiv_2605.13869.md,Elastic Spiking Transformers for Efficient Gesture Understanding,保留对照,1,2,Matryoshka嵌套宽度/头数与行式QK→LIF→V注意力,弹性缩放降参数未必降物理源字；行式LIF注意是二值语义,无标题级X；弹性宽度只作普通减宽对照,固定Spikformer、普通减宽/hidden、完整原架构同GT,手势/Loihi pJ≠AEE；GPU行式≠芯片吞吐；二值LIF≠连续θg,保留对照；mixer或弹性可替换不是独立X，禁止二值注意当标题,card only; 已逐字读卡，名称或摘录不计全文,review_batch3_arxiv_b.csv
arxiv_2606.09213.md,SNN-MLIR: An MLIR Dialect for Compiling Neuromorphic SNNs from NIR to Bare-Metal C,保留对照/底座,1,2,SNN-MLIR统一神经元IR与量化rescale,非因果矩阵/跨RNE定义须被编译器保留,完整多消费者依赖及定点语义降级可做工具增量,同函数手写整数参考及现有MLIR算子融合,卡列无卷积/线性链局限；跨RNE融合是否合法,工具底座；正确编译桥不是硬件净服务证据,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
arxiv_2606.20675.md,VQ4SNN: Vector Quantization for Memory-Efficient FPGA Spiking Neural Networks,保留对照,1,2,权向量量化指针加共享码本与交错执行消多端口,BRAM压缩省存储未必省T10源字触达；高活动时延升,无标题级X,稠密权表、标量量化、LUT-DLA/GOBO、普通剪枝,MNIST/SHD≠AEE；码本多端口；补HTML≠全文,保留对照；查表/码本冷填须计费，高活动时延不可接受则停该VQ布局,card only; 已逐字读卡，名称或摘录不计全文,review_batch3_arxiv_b.csv
arxiv_2606.26701.md,SegFold: Accelerating Sparse GEMM with a Fine-Grained Dynamic Dataflow,保留对照,1,2,SelectA行交、SegmentBC重分、IPM LUT与空间折叠的动态SpGEMM,不规则SpGEMM调度税可能吞掉并集收益；本网输出较规则,无标题级X,静态数据流、Spada/Flexagon、Gustavson、普通GP,SuiteSparse cycle≠AEE；动态调度≠T10并集合同,保留对照；极端稠密行或调度税过大则停该动态布局，不杀多数据流家族,card only; 已逐字读卡，名称或摘录不计全文,review_batch3_arxiv_b.csv
arxiv_2606.30039.md,Mega: A 22 nm Convolutional Spiking Neural Network Accelerator Achieving 0.375 pJ/SOP for Efficient Edge Vision,保留对照,1,2,九簇核偏移并行事件ΔV、交错膜SRAM与dense spike map转地址,AER/事件卷积假设LIF复位，不同于非因果PSN与连续θg,无标题级X,普通滑窗/GP、SNE事件UPDATE、输出中心稠密窗,pJ/SOP勿搬；288SOP/周期≠并集；硅测≠valid825,保留对照；事件卷积挂接失败只停该布局，不把pJ/SOP当净服务,card only; 已逐字读卡，名称或摘录不计全文,review_batch3_arxiv_b.csv
arxiv_2607.19248.md,A Flexible Sparsity-Aware FPGA Accelerator with Column-Wise Compression for Efficient CNN Inference,保留对照,1,2,列向核压缩、可变列PE、V-Line归约与硬件感知剪枝复活,CNN列压缩不对应T10双消费者；1×1层V-Line争用,无标题级X,通道/块结构稀疏、HiNM、普通非结构CSR、同类剪枝,ImageNet GOP/s≠AEE；V-Line≠并集同步,保留对照；1×1争用或剪枝掉点则停该列压缩布局,card only; 已逐字读卡，名称或摘录不计全文,review_batch3_arxiv_b.csv
arxiv_2608.12500.md,Lonic: Algorithm-Hardware Co-Design for Energy-Efficient Fully Local Online SNN Training with INT4 Precision,保留对照,1,2,INT4局部在线三GEMM、DCOM尖峰交权门控与TPA时步并行,本任务冻结学生，主线是推理执行不是片上训练；二值零门控不是θg,无标题级X；双稀疏门控只作训练侧对照,BPTT、QAT假量化、稠密PE、FireFly-S双稀疏,CIFAR/DVS能效≠AEE；零门控≠并集；θg非二值尖峰交权,保留对照；训练加速器不抢推理主岛，二值零门控不得当标题,card only; 已逐字读卡，名称或摘录不计全文,review_batch3_arxiv_b.csv
arxiv_2609.08446.md,FlexSpIM: An Event-Based Digital Compute-In-Memory Accelerator with Flexible Operand Resolution and Layer-Wise Hybrid Stationarity,保留对照,1,2,可重构分辨率与层间WS/OS混合驻留的事件数字CIM,选驻留对象改变读写，但CIM宏面积/能效不可搬到普通SRAM,无标题级X；驻留选择只作F5对照,普通WS/OS混合、最优活性分配、同位宽数字核、已评flexspim_iscas2025,SCNN能效≠AEE；与ISCAS全文卡可能同文；混合驻留≠多消费者并集,保留对照；合并FlexSpIM已有卡，不以CIM当标题，也不搬宏能效,card only; 已逐字读卡，名称或摘录不计全文,review_batch3_arxiv_b.csv
flexspim_iscas2025.md,FlexSpIM,保留对照/底座,1,2,FlexSpIM权/膜异构驻留与operand shaping数字CIM,选择驻留对象会改变读写与精度浪费,本地同端口下跨消费者合法状态复用待测,普通WS/OS混合、最优活性分配和同位宽数字核,五相位CIM与有限RF非同面积；未核作者全公式,保留驻留对照；不以CIM技术不同否族，也不搬宏能效,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
looptree_tcasai2024.md,LoopTree,保留对照,1,2,融合层tiling×retain/recompute数据流分析：多面体tile形、动作计数、Buffet编排与占用/传输聚合,无限重排/零停顿假设与finite背压冲突；只降缓冲占用未必改善同端口服务,无标题级 X；分析器本身非加速器增量，工具借入≠标题X,只搜层内Timeloop、无per-tensor retain的融合DSE、ordinary dense占用/传输,CNN/Transformer层融合验证；非SNN时间维且无spike/NRV语义；融合集外生须先固定r1→PED,保留对照；作Stage B同分母排程方法论底座，预测乐观或无净服务则停该分析布局用法,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch1_named_os.csv
os_Gemmini.md,Gemmini,保留对照,1,2,Gemmini开源脉动阵列生成器,默认脉动数据流不含θg/T10双消费者与NRV；生成配置≠同资源加速,无标题级 X,手工systolic、NVDLA类卷积引擎、当前GP切片与稠密默认路径,开源仓级非论文全文；无residual PSN接口映射,保留对照；脉动生成器只作阵列分母，配置通过≠同资源加速,card only; 已逐字读卡，名称或摘录不计全文,review_batch1_named_os.csv
